PooledfundId,PooledFundName,AllocationSourceId,AllocationYear,ChfProjectCode,PlannedMen,PlannedWomen,PlannedBoys,PlannedGirls,PlannedTotal,ActualMen,ActualWomen,ActualBoys,ActualGirls,ActualTotal
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/FSC/INGO/1623,1100,1100,2200,2200,6600,0,0,0,0,0
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/H/UN/1624,199878,309276,0,0,509154,15682,16323,0,0,32005
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/INGO/1628,0,1012,2206,2206,5424,0,405,820,882,2107
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/WASH/UN/1630,38566,45350,0,0,83916,3429,4191,0,0,7620
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/WASH/NGO/1632,5720,5917,9350,9350,30337,5720,5917,9350,9350,30337
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/INGO/1633,300,4698,3097,3097,11192,111,1083,10,20,1224
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/FSC/NGO/1637,2339,2533,2533,2533,9938,2339,2533,2533,2533,9938
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/INGO/1639,30,1870,2150,2150,6200,30,745,1967,2974,5716
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/WASH/NGO/1642,11232,13728,18720,18720,62400,2718,3322,4530,4530,15100
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/H/NGO/1643,14000,16000,18465,18465,66930,5900,3200,10050,12560,31710
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/FSC/INGO/1644,3360,5040,840,840,10080,2406,2564,3677,3772,12419
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Ed/INGO/1647,101,101,1675,1675,3552,101,101,1675,1675,3552
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/FSC/INGO/1650,466,444,350,350,1610,355,1097,213,658,2323
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/WASH/INGO/1655,5100,8400,8100,8100,29700,5100,8400,8100,8400,30000
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/WASH/UN/1656,250000,250000,250000,250000,1000000,250000,250000,250000,250000,1000000
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Shelter/INGO/1657,45,302,604,604,1555,45,302,604,906,1857
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/FSC/NGO/1659,710,250,130,130,1220,700,250,120,130,1200
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/FSC/NGO/1662,1687,2089,1928,1928,7632,1755,2115,1886,2356,8112
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Ed/INGO/1667,225,339,3118,3118,6800,137,26,1867,2490,4520
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Shelter/INGO/1682,3516,3516,5098,5098,17228,2951,3441,3227,5162,14781
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/NGO/1692,81,3581,4450,4450,12562,41,1790,2225,2230,6286
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Shelter/INGO/1693,945,983,2697,2697,7322,0,0,0,0,0
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/INGO/1697,2281,10054,3890,3890,20115,3098,8267,3098,4235,18698
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/FSC/INGO/1701,960,1040,1920,1920,5840,0,0,0,0,0
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/NGO/1702,85,4129,1966,1966,8146,90,1090,490,447,2117
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/NGO/1704,600,600,500,500,2200,412,516,0,0,928
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/EP/UN/1705,0,0,0,0,0,0,0,0,0,0
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/Nut/UN/1709,0,4700,45965,45965,96630,0,28157,63607,54809,146573
21,Somalia,2,2012,SOM-12/DMA-0489/SA  2/EP/UN/1731,700,700,0,0,1400,700,700,0,0,1400
21,Somalia,1,2012,SOM-12/DMA-0489/ER /L/UN/1780,1000,1000,0,0,2000,0,0,0,0,0
21,Somalia,1,2012,SOM-12/DMA-0489/ER /H/INGO/1790,2000,3000,2500,2800,10300,2343,4147,2556,2686,11732
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/INGO/1797/35,3224,3356,3636,3784,14000,909,927,1680,1645,5161
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/INGO/1798/6,1170,1830,250,350,3600,585,915,140,190,1830
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/INGO/1799/60,30,1940,3510,3850,9330,30,3750,7037,13432,24249
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Ed/NGO/1800/11,176,228,1300,1500,3204,183,221,1321,1479,3204
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/INGO/1801/43,30000,70000,12500,12500,125000,13400,31210,4800,5100,54510
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/1804/52,25,1070,1290,1570,3955,25,660,780,995,2460
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/NGO/1809/42,378,529,1343,3264,5514,378,529,1343,3264,5514
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/INGO/1821/7,560,840,1400,1400,4200,560,840,1400,1400,4200
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/NGO/1829/44,3500,11000,9300,13000,36800,1685,4379,4105,5120,15289
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/UN/1831,1350,1350,1350,1350,5400,465,465,465,464,1859
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/1832/61,360,1100,2200,2700,6360,170,510,435,590,1705
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/NGO/1841/5,11040,11630,2760,2840,28270,11040,11630,2760,2840,28270
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/INGO/1846/32,200,400,600,600,1800,275,302,601,706,1884
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/INGO/1853/1,210,443,1306,1959,3918,304,401,1520,2005,4230
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/UN/1857,100,100,7825,7825,15850,0,0,0,0,0
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Ed/NGO/1861/16,256,250,2600,2600,5706,256,250,1612,1612,3730
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/INGO/1862/37,7322,9900,9662,12254,39138,290,320,690,545,1845
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/NGO/1867/25,1225,2392,1400,1236,6253,620,1037,655,638,2950
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/1875/59,0,1700,3000,3000,7700,0,876,1563,1489,3928
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/1876/57,817,1384,2255,1845,6301,428,709,1152,933,3222
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/INGO/1878/50,310,3090,1668,2500,7568,0,1410,2258,3388,7056
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Ed/INGO/1882/14,80,66,1050,1250,2446,80,47,615,925,1667
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/NGO/1883/8,915,1220,1275,1480,4890,915,1220,1275,1480,4890
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/INGO/1889/53,919,3840,3694,3275,11728,470,3097,1177,934,5678
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/1890/51,24,2664,1950,1950,6588,24,1543,1119,779,3465
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/EP/INGO/1891/49,2987,3249,0,0,6236,2327,715,0,0,3042
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/UN/1895,1800,2400,3600,4200,12000,270,360,540,630,1800
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/UN/1897,420,222353,96501,96501,415775,0,208062,115679,115679,439420
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/NGO/1899/41,5000,7100,5000,8100,25200,2000,4100,4000,5500,15600
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/UN/1908,26950,28050,22055,22950,100005,26950,28050,22055,22950,100005
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/UN/1910,0,16914,0,0,16914,4200,5350,0,0,9550
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/UN/1911,544,1634,544,1634,4356,264,679,1056,2717,4716
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/NGO/1913/30,255,816,765,3264,5100,166,530,497,2122,3315
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/INGO/1917/33,8844,9204,4974,5178,28200,3538,3682,1990,2071,11281
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/NGO/1918/34,2638,4010,453,758,7859,1300,2000,200,320,3820
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/INGO/1921/19,94,1764,66,479,2403,37,759,17,156,969
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/NGO/1926/9,1024,1147,5120,5735,13026,942,1062,4710,5310,12024
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/INGO/1927/55,710,5086,1646,1646,9088,0,924,693,593,2210
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Ed/INGO/1929/10,71,26,1033,1525,2655,71,26,878,933,1908
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/NGO/1941/4,800,900,440,500,2640,0,800,0,400,1200
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/1944/62,11,1859,400,400,2670,11,986,214,227,1438
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/INGO/1945/23,330,334,40,154,858,290,428,16,52,786
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/NGO/1947/39,2700,3300,4500,4500,15000,1350,1650,2250,2250,7500
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/1948/56,50,50,400,400,900,35,39,0,0,74
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/UN/1950,21000,24000,6750,8250,60000,43000,50000,13950,17050,124000
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/NGO/1951/64,1000,1400,3500,5500,11400,500,700,1750,2750,5700
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/UN/1962,3075,4525,3500,4000,15100,3680,7301,4218,4269,19468
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/EP/INGO/1963/48,1162,1421,1743,2131,6457,0,0,0,0,0
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/INGO/1964/18,131,411,946,1482,2970,295,489,397,327,1508
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/INGO/1968/20,1421,1479,784,816,4500,212,145,55,53,465
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/INGO/1969/38,6102,6610,2326,1996,17034,3487,3777,1329,1141,9734
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/INGO/1970/2,1643,2465,4108,4108,12324,1361,2041,3402,3402,10206
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/INGO/1971/0,1278,2100,2022,2100,7500,1201,1980,1910,1980,7071
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/NGO/1972/40,2048,2504,3415,3415,11382,2048,2504,3415,3415,11382
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/INGO/1980/29,624,936,936,1404,3900,457,499,1259,1167,3382
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/INGO/1991/47,2057,3036,2500,2800,10393,732,1677,932,1042,4383
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/INGO/2005/22,1110,1332,1665,1443,5550,508,1026,1028,980,3542
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/2007/58,50,1938,970,970,3928,50,873,388,437,1748
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/NGO/2009/3,8101,12767,3455,4567,28890,338,432,0,0,770
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/NGO/2015/54,40,1354,760,760,2914,20,677,380,380,1457
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Ed/INGO/2017/12,280,280,620,480,1660,41,46,473,456,1016
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Ed/INGO/2023/15,32,20,600,600,1252,31,21,337,332,721
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/INGO/2024/46,11797,21908,30045,32549,96299,5247,6415,5722,6996,24380
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/INGO/2025/27,1300,1560,1950,1690,6500,506,1029,1739,1539,4813
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Nut/UN/2026,0,3000,26900,26900,56800,0,3000,26900,26900,56800
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/FSC/UN/2030,600,600,600,600,2400,100,300,0,0,400
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/INGO/2031/17,3360,5040,1440,2160,12000,1090,3500,305,897,5792
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/NGO/2032/63,9983,11719,6474,6683,34859,4967,10926,3841,3925,23659
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/INGO/2035/26,4116,4284,1764,1836,12000,1720,1720,3440,3440,10320
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/UN/2036,360,540,0,0,900,0,0,0,0,0
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/WASH/INGO/2037/36,1583,3133,2141,3295,10152,12,4,0,0,16
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/H/INGO/2040/45,18139,18879,3716,3866,44600,3533,5232,720,1067,10552
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Prot/INGO/2050/24,135,75,1012,863,2085,53,35,173,147,408
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/INGO/2054/31,17000,17000,33000,33000,100000,3400,3400,6600,6600,20000
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/Shelter/INGO/2055/28,900,2100,6000,9000,18000,1261,2233,1615,1994,7103
21,Somalia,1,2013,SOM-13/DMA-0489/ER /Ed/NGO/2061/67,44,43,765,765,1617,464,43,401,258,1166
21,Somalia,1,2013,SOM-13/DMA-0489/ER /FSC/INGO/2063/66,560,840,1400,1400,4200,560,840,1400,1400,4200
21,Somalia,2,2013,SOM-13/DMA-0489/SA  1/EP/INGO/2064/65,1372,2058,2058,3087,8575,1033,1549,1550,2324,6456
21,Somalia,1,2013,SOM-13/DMA-0489/ER /Nut/INGO/2066/73,0,1290,540,750,2580,0,0,0,0,0
21,Somalia,1,2013,SOM-13/DMA-0489/ER /Nut/INGO/2067/70,20,1985,350,350,2705,9,171,79,72,331
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/INGO/2068/68,4986,19944,33240,33240,91410,2002,8411,14540,15980,40933
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/INGO/2069/79,0,2133,3413,5119,10665,0,2844,2664,2329,7837
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/INGO/2070/74,7404,11105,925,1388,20822,52,356,333,368,1109
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/INGO/2071/75,600,600,465,465,2130,280,243,402,271,1196
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/NGO/2072/69,20089,20089,4911,4911,50000,0,0,0,0,0
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/INGO/2074/71,2357,4315,3964,6752,17388,428,700,1220,1992,4340
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/INGO/2076/76,38528,49536,16512,33024,137600,5105,6403,2403,4269,18180
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/INGO/2079/78,23897,35840,15590,24210,99537,6839,7194,5936,5648,25617
21,Somalia,1,2013,SOM-13/DMA-0489/ER /WASH/NGO/2080/77,800,5040,4000,9360,19200,500,4912,2938,8769,17119
21,Somalia,1,2013,SOM-13/DMA-0489/ER /H/UN/2081,0,502370,218422,218422,939214,0,565064,285145,285145,1135354
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/EP/INGO/2086/95,2500000,2500000,500000,500000,6000000,2500000,2500000,500000,500000,6000000
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/UN/2088,20060,90050,3000,3000,116110,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/UN/2092,6600,8800,13200,15400,44000,500,650,150,130,1430
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/INGO/2098/99,49360,116240,20000,21400,207000,19141,44192,6957,7341,77631
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/UN/2103,126,7186,0,0,7312,13,10371,5,5,10394
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/UN/2107,11000,20000,8600,9800,49400,8952,12269,4033,5740,30994
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/UN/2111,199,211,377,413,1200,150,468,150,468,1236
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/UN/2112,0,3000,5000,5000,13000,0,1500,2500,2500,6500
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/INGO/2116/80,31050,76950,13500,13500,135000,6270,7564,5345,5173,24352
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/INGO/2120/104,2547,2466,1994,1994,9001,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Prot/INGO/2122/120,1678,2021,661,924,5284,147,399,194,214,954
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Prot/INGO/2123/115,560,642,115,115,1432,807,1299,163,337,2606
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/INGO/2124/81,12039,22040,5419,5419,44917,6160,6528,1403,1797,15888
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/NGO/2134/91,0,2540,1871,1871,6282,0,1270,935,936,3141
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Prot/INGO/2135/116,190,390,250,300,1130,117,346,191,198,852
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Shelter/INGO/2136/98,3528,3672,5292,5508,18000,2979,2400,2700,3300,11379
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Prot/INGO/2138/83,4480,6720,1920,2880,16000,1209,1911,513,578,4211
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/INGO/2140/87,4435,7305,7044,7304,26088,430,708,683,709,2530
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Ed/INGO/2142/117,170,73,563,563,1369,51,56,2339,2307,4753
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/INGO/2144/85,0,43008,7128,28944,79080,11685,22910,7709,12470,54774
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/NGO/2145/94,2790,3410,4650,4650,15500,2504,3060,4173,4173,13910
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/INGO/2146/109,898,6208,2450,2450,12006,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/NGO/2152/90,0,1200,400,400,2000,0,402,133,130,665
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Ed/INGO/2158/86,70,71,1102,1523,2766,50,42,475,497,1064
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/INGO/2161/100,10600,10600,465,465,22130,2179,5124,175,201,7679
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/INGO/2162/92,11520,12480,12480,13520,50000,5760,6240,6240,6760,25000
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/NGO/2163/88,128,510,720,720,2078,48,220,255,262,785
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/UN/2165,113219,117841,92634,96415,420109,113219,117841,92634,96415,420109
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/NGO/2166/89,0,827,1476,1476,3779,0,328,347,349,1024
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Ed/INGO/2167/96,39,21,1380,925,2365,38,22,604,435,1099
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/INGO/2169/101,0,0,360,360,720,0,0,85,117,202
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/H/NGO/2170/97,1500,4999,5174,5174,16847,508,2788,1750,2457,7503
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/NGO/2174/84,30,1140,1400,1600,4170,30,570,700,800,2100
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/INGO/2175/124,96,432,192,240,960,16,64,0,0,80
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/INGO/2177/82,1326,2184,2106,2184,7800,1293,2130,2053,2130,7606
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/INGO/2178/111,950,2232,298,322,3802,331,797,152,200,1480
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/UN/2179,1146,1146,1146,1146,4584,2100,2100,0,0,4200
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/INGO/2180/102,329,141,1175,1175,2820,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/INGO/2182/118,1926,2022,2842,3080,9870,240,240,0,0,480
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/INGO/2183/114,440,1008,640,1512,3600,515,986,1021,1305,3827
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/EP/UN/2185,3751327,3751327,0,0,7502654,3751327,3751327,0,0,7502654
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/EP/INGO/2189/107,0,0,0,0,0,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/MsR/INGO/2190/126,572,1061,3674,4491,9798,193,727,1045,1012,2977
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/EP/UN/2191,200000,200000,200000,200000,800000,200000,200000,200000,200000,800000
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/INGO/2194/106,5,1625,53,53,1736,4,2768,78,79,2929
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/MsR/INGO/2197/113,861,938,1017,1094,3910,351,555,1114,1020,3040
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/UN/2201,10000,10000,0,0,20000,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/INGO/2203/93,1799,2699,1801,2701,9000,2044,1883,2048,1885,7860
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/INGO/2204/103,60,60,0,0,120,77,43,0,0,120
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Ed/INGO/2208/110,335,229,1500,1750,3814,174,90,1447,1757,3468
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/INGO/2210/108,5303,4872,10313,8712,29200,2678,2526,6050,5293,16547
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/FSC/UN/2220,914,914,1774,1774,5376,1487,1488,3471,3472,9918
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/MsR/INGO/2222/105,126,72,333,369,900,24,143,66,367,600
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/WASH/UN/2225,43200,52800,0,0,96000,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Nut/UN/2226,0,0,4537,4360,8897,0,0,0,0,0
21,Somalia,1,2014,SOM-14/DMA-0489/ER /EP/UN/2227,600,800,0,0,1400,600,800,0,0,1400
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/EP/INGO/2230/112,0,0,0,0,0,0,0,0,0,0
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Shelter/INGO/2231/121,4047,2982,7454,6815,21298,3230,3064,7003,6780,20077
21,Somalia,2,2014,SOM-14/DMA-0489/SA  1/Shelter/INGO/2235/119,3874,4650,3099,3874,15497,1792,2103,2190,2570,8655
21,Somalia,1,2014,SOM-14/DMA-0489/ER /H/INGO/2237/127,1278,2262,1395,1465,6400,865,1465,509,436,3275
21,Somalia,1,2014,SOM-14/DMA-0489/ER /WASH/INGO/2238/128,7419,8037,0,0,15456,9582,5874,0,0,15456
21,Somalia,1,2014,SOM-14/DMA-0489/ER /WASH/INGO/2239/122,2389,2588,3884,3583,12444,3702,3957,6408,6453,20520
21,Somalia,1,2014,SOM-14/DMA-0489/ER /WASH/INGO/2240/123,18001,19501,19501,21126,78129,18001,19501,19501,21126,78129
21,Somalia,1,2014,SOM-14/DMA-0489/ER /WASH/NGO/2241/125,17420,18845,4324,4711,45300,17580,19139,4444,4821,45984
21,Somalia,1,2014,SOM-14/DMA-0489/ER /H/UN/2242,260000,260000,260000,260000,1040000,0,0,299413,299414,598827
21,Somalia,1,2014,SOM-14/DDA-3485/ER /H/UN/2243,0,0,260000,260000,520000,0,0,324060,324060,648120
21,Somalia,1,2014,SOM-14/DDA-3485/ER /WASH/INGO/2244/129,1689,2111,2112,2533,8445,900,3348,792,1260,6300
21,Somalia,1,2014,SOM-14/DDA-3485/ER /EP/UN/2246,125,125,0,0,250,0,0,0,0,0
21,Somalia,1,2014,SOM-14/DDA-3485/ER /WASH/NGO/2247/130,6391,7291,13082,14282,41046,768,1034,1300,1400,4502
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Ed/INGO/2248/136,246,145,0,0,391,289,102,7947,6992,15330
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Ed/INGO/2249/137,142,37,4484,3235,7898,142,37,4484,3235,7898
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Ed/NGO/2250/138,100,41,3700,3700,7541,105,36,2988,2624,5753
21,Somalia,2,2014,SOM-14/DDA-3485/SR /WASH/UN/2251,18144,22176,14256,17424,72000,12581,15376,9885,12081,49923
21,Somalia,2,2014,SOM-14/DDA-3485/SR /WASH/NGO/2253/164,13129,19693,12119,18179,63120,13219,19693,12119,18179,63210
21,Somalia,2,2014,SOM-14/DDA-3485/SR /WASH/INGO/2254/131,10588,12224,10707,12411,45930,6995,8743,8744,10492,34974
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/NGO/2255/142,0,600,400,600,1600,29,88,122,135,374
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/NGO/2256/141,10,2821,900,900,4631,10,981,450,450,1891
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/INGO/2257/140,53,2213,1350,1350,4966,28,1180,605,779,2592
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/NGO/2258/147,27,527,1255,1255,3064,27,304,603,577,1511
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/NGO/2259/156,15,1885,400,400,2700,12,918,200,200,1330
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/NGO/2260/155,0,800,600,800,2200,0,400,400,350,1150
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/INGO/2261/165,14240,21360,2458,2269,40327,4707,16560,1206,1207,23680
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/NGO/2262/154,0,1000,1200,1200,3400,0,570,590,660,1820
21,Somalia,2,2014,SOM-14/DDA-3485/SR /Nut/INGO/2263/151,20,2120,1400,1400,4940,20,1061,598,621,2300
